CustomerID,Recency,Frequency,Monetary,Cluster,CustomerSegment
15942,134,1,337.44,0,Regular Customers
15944,277,1,325.1,1,At-Risk Customers
15945,366,1,181.0,1,At-Risk Customers
15947,83,1,1708.24,0,Regular Customers
15948,9,2,955.24,0,Regular Customers
15949,17,2,364.71999999999997,0,Regular Customers
15950,32,4,1744.71,0,Regular Customers
15951,9,2,708.22,0,Regular Customers
15952,34,4,781.91,0,Regular Customers
15953,16,8,1657.28,0,Regular Customers
15955,25,14,4416.26,0,Regular Customers
15957,32,1,428.89,0,Regular Customers
15958,75,1,104.35,0,Regular Customers
15963,20,2,470.76,0,Regular Customers
15965,18,4,808.87,0,Regular Customers
15967,24,2,397.68,0,Regular Customers
15969,3,3,666.1,0,Regular Customers
15970,304,1,314.1,1,At-Risk Customers
15971,18,12,4199.85,0,Regular Customers
15973,367,1,307.82,1,At-Risk Customers
15974,40,7,3442.15,0,Regular Customers
15975,85,1,371.01,0,Regular Customers
15976,166,2,427.64,1,At-Risk Customers
15977,18,2,1054.73,0,Regular Customers
15978,78,1,1098.78,0,Regular Customers
15980,89,3,2398.86,0,Regular Customers
15981,25,8,3408.48,0,Regular Customers
15983,23,4,1465.12,0,Regular Customers
15984,3,10,2780.63,0,Regular Customers
15985,124,2,1142.42,0,Regular Customers
15986,31,1,168.12,0,Regular Customers
15987,13,7,1432.77,0,Regular Customers
15988,20,1,156.78,0,Regular Customers
15990,45,2,792.11,0,Regular Customers
15992,4,1,41.989999999999995,0,Regular Customers
15993,9,7,2777.67,0,Regular Customers
15994,55,1,414.27,0,Regular Customers
15996,89,6,1032.58,0,Regular Customers
15998,37,5,3080.22,0,Regular Customers
16000,3,3,12393.7,0,Regular Customers
16003,30,5,2735.37,0,Regular Customers
16005,13,4,578.71,0,Regular Customers
16006,212,1,101.4,1,At-Risk Customers
16007,48,4,1693.81,0,Regular Customers
16008,24,3,478.78000000000003,0,Regular Customers
16009,23,4,972.11,0,Regular Customers
16010,246,3,392.4,1,At-Risk Customers
16011,9,16,3352.96,3,High Value Customers
16012,36,3,1415.29,0,Regular Customers
16013,4,47,37130.6,3,High Value Customers
16014,38,3,646.83,0,Regular Customers
16015,4,3,704.55,0,Regular Customers
16016,4,8,1465.51,0,Regular Customers
16017,48,1,211.88,0,Regular Customers
16018,40,2,408.9,0,Regular Customers
16019,47,9,3786.24,0,Regular Customers
16020,17,3,851.01,0,Regular Customers
16022,261,1,602.63,1,At-Risk Customers
16023,47,3,719.81,0,Regular Customers
16024,13,1,251.03,0,Regular Customers
16025,30,1,439.65999999999997,0,Regular Customers
16026,44,1,236.09,0,Regular Customers
16027,92,6,934.62,0,Regular Customers
16029,39,63,80850.84,2,VIP Customers
16030,310,1,331.24,1,At-Risk Customers
16031,93,2,547.9,0,Regular Customers
16033,6,20,8778.82,3,High Value Customers
16034,197,3,437.70000000000005,1,At-Risk Customers
16036,88,2,758.9200000000001,0,Regular Customers
16037,270,3,855.02,1,At-Risk Customers
16038,8,3,471.78,0,Regular Customers
16040,66,3,1313.55,0,Regular Customers
16041,31,3,3166.4,0,Regular Customers
16042,23,5,1177.47,0,Regular Customers
16043,38,4,773.99,0,Regular Customers
16045,120,4,1340.7,0,Regular Customers
16048,374,2,256.44,1,At-Risk Customers
16049,41,3,1074.81,0,Regular Customers
16050,174,1,137.9,1,At-Risk Customers
16052,55,1,362.06,0,Regular Customers
16053,33,2,1511.95,0,Regular Customers
16054,146,1,783.9,1,At-Risk Customers
16055,221,1,134.8,1,At-Risk Customers
16056,46,1,650.75,0,Regular Customers
16057,17,7,2263.12,0,Regular Customers
16059,66,6,1453.16,0,Regular Customers
16062,10,4,1153.62,0,Regular Customers
16063,261,1,335.32,1,At-Risk Customers
16065,366,1,367.14,1,At-Risk Customers
16066,17,5,1521.04,0,Regular Customers
16070,23,2,852.15,0,Regular Customers
16071,45,1,326.24,0,Regular Customers
16072,289,1,584.3199999999999,1,At-Risk Customers
16073,298,1,122.4,1,At-Risk Customers
16076,4,10,2234.73,0,Regular Customers
16078,284,1,79.2,1,At-Risk Customers
16079,17,3,1352.0,0,Regular Customers
16080,82,2,217.16,0,Regular Customers
16081,57,5,2799.42,0,Regular Customers
16083,101,2,1317.62,0,Regular Customers
16084,300,1,436.18,1,At-Risk Customers
16085,24,5,981.51,0,Regular Customers
16086,60,5,1121.39,0,Regular Customers
16091,155,2,315.06,1,At-Risk Customers
16092,115,3,817.86,0,Regular Customers
16093,107,1,17.0,0,Regular Customers
16094,12,4,1078.23,0,Regular Customers
16096,265,1,320.62,1,At-Risk Customers
16097,241,1,185.04999999999998,1,At-Risk Customers
16098,88,7,2005.6299999999999,0,Regular Customers
16099,51,3,731.9,0,Regular Customers
16101,71,1,1290.7,0,Regular Customers
16102,43,3,1842.1399999999999,0,Regular Customers
16103,8,6,1429.6399999999999,0,Regular Customers
16104,62,1,298.21000000000004,0,Regular Customers
16105,249,1,336.96,1,At-Risk Customers
16106,66,1,108.38,0,Regular Customers
16107,18,7,3204.16,0,Regular Customers
16108,85,1,842.5,0,Regular Customers
16109,219,2,611.88,1,At-Risk Customers
16110,46,3,1320.95,0,Regular Customers
16112,144,4,195.74,0,Regular Customers
16113,184,1,161.38,1,At-Risk Customers
16114,171,1,135.75,1,At-Risk Customers
16115,10,8,1660.8799999999999,0,Regular Customers
16116,212,1,612.78,1,At-Risk Customers
16117,190,1,232.21,1,At-Risk Customers
16119,9,2,423.36,0,Regular Customers
16120,60,4,1309.1399999999999,0,Regular Customers
16121,58,2,854.66,0,Regular Customers
16122,74,4,684.42,0,Regular Customers
16123,52,1,307.78,0,Regular Customers
16124,318,1,249.0,1,At-Risk Customers
16125,368,1,289.35,1,At-Risk Customers
16126,30,4,6287.77,0,Regular Customers
16127,40,1,656.25,0,Regular Customers
16128,18,5,1880.22,0,Regular Customers
16131,52,6,3506.54,0,Regular Customers
16133,4,33,14589.04,3,High Value Customers
16134,22,2,618.09,0,Regular Customers
16135,263,1,517.55,1,At-Risk Customers
16136,60,3,709.38,0,Regular Customers
16139,19,3,635.41,0,Regular Customers
16140,66,2,725.1800000000001,0,Regular Customers
16141,89,1,620.4,0,Regular Customers
16142,250,1,535.34,1,At-Risk Customers
16143,4,6,2424.94,0,Regular Customers
16144,247,1,175.2,1,At-Risk Customers
16145,9,11,3799.49,0,Regular Customers
16146,158,3,734.13,1,At-Risk Customers
16147,134,1,375.0,0,Regular Customers
16148,297,1,76.32,1,At-Risk Customers
16149,5,2,280.52,0,Regular Customers
16150,43,5,2053.02,0,Regular Customers
16152,269,1,1829.04,1,At-Risk Customers
16153,50,5,1824.23,0,Regular Customers
16156,9,9,3092.04,0,Regular Customers
16157,16,3,656.69,0,Regular Customers
16159,282,1,348.2,1,At-Risk Customers
16160,66,2,1025.44,0,Regular Customers
16161,2,19,5533.67,3,High Value Customers
16162,253,1,37.4,1,At-Risk Customers
16163,233,2,856.6,1,At-Risk Customers
16164,18,3,822.48,0,Regular Customers
16168,11,27,3787.6,3,High Value Customers
16169,9,4,1822.97,0,Regular Customers
16170,51,6,1885.05,0,Regular Customers
16171,60,1,73.19999999999999,0,Regular Customers
16172,96,5,1140.21,0,Regular Customers
16173,16,6,1418.32,0,Regular Customers
16174,127,3,1009.55,0,Regular Customers
16175,95,4,1037.59,0,Regular Customers
16177,51,1,331.95,0,Regular Customers
16178,139,1,197.89999999999998,0,Regular Customers
16179,61,1,215.83,0,Regular Customers
16180,101,8,10254.18,0,Regular Customers
16181,74,1,305.53999999999996,0,Regular Customers
16182,73,4,6617.65,0,Regular Customers
16183,68,1,338.71000000000004,0,Regular Customers
16184,65,6,1158.79,0,Regular Customers
16185,17,2,529.41,0,Regular Customers
16186,23,12,4006.94,0,Regular Customers
16187,32,15,6911.44,3,High Value Customers
16188,45,4,981.86,0,Regular Customers
16189,16,2,215.48,0,Regular Customers
16190,41,1,215.07999999999998,0,Regular Customers
16191,3,13,5180.5199999999995,0,Regular Customers
16193,237,1,314.45,1,At-Risk Customers
16198,76,1,400.681,0,Regular Customers
16200,5,2,1068.87,0,Regular Customers
16201,4,4,1863.47,0,Regular Customers
16202,361,1,365.27,1,At-Risk Customers
16203,59,4,592.9,0,Regular Customers
16204,24,1,384.18,0,Regular Customers
16205,31,4,757.63,0,Regular Customers
16206,55,4,537.06,0,Regular Customers
16207,26,1,394.38,0,Regular Customers
16208,45,2,664.26,0,Regular Customers
16209,89,5,2262.62,0,Regular Customers
16210,2,18,21086.3,3,High Value Customers
16211,89,1,547.02,0,Regular Customers
16212,20,2,690.34,0,Regular Customers
16213,79,1,159.0,0,Regular Customers
16214,171,3,1062.75,1,At-Risk Customers
16215,81,1,242.35,0,Regular Customers
16216,268,1,914.9300000000001,1,At-Risk Customers
16217,236,2,304.25,1,At-Risk Customers
16218,30,7,3084.68,0,Regular Customers
16221,37,3,860.86,0,Regular Customers
16222,319,1,773.55,1,At-Risk Customers
16224,58,4,1295.3,0,Regular Customers
16225,45,5,1096.32,0,Regular Customers
16226,204,3,255.12,1,At-Risk Customers
16227,226,1,314.22,1,At-Risk Customers
16229,88,2,1010.6,0,Regular Customers
16230,190,2,542.03,1,At-Risk Customers
16232,44,4,990.88,0,Regular Customers
16233,72,3,536.68,0,Regular Customers
16235,41,5,867.31,0,Regular Customers
16236,79,1,432.2,0,Regular Customers
16239,57,2,414.2,0,Regular Customers
16240,25,2,3718.8,0,Regular Customers
16241,10,13,2590.31,0,Regular Customers
16242,9,7,3579.86,0,Regular Customers
16243,34,2,409.1,0,Regular Customers
16244,212,2,1522.75,1,At-Risk Customers
16245,24,3,1413.66,0,Regular Customers
16247,171,1,114.56,1,At-Risk Customers
16248,62,1,152.94,0,Regular Customers
16249,53,5,1800.07,0,Regular Customers
16250,262,2,389.44,1,At-Risk Customers
16253,67,2,3683.86,0,Regular Customers
16255,17,8,2619.91,0,Regular Customers
16256,267,1,752.4300000000001,1,At-Risk Customers
16257,177,1,46.95,1,At-Risk Customers
16258,46,5,5203.51,0,Regular Customers
16260,51,1,1035.45,0,Regular Customers
16261,18,4,728.54,0,Regular Customers
16265,10,9,5447.0,0,Regular Customers
16266,74,7,861.89,0,Regular Customers
16268,72,2,667.65,0,Regular Customers
16270,354,1,1141.24,1,At-Risk Customers
16271,3,5,1404.64,0,Regular Customers
16272,117,1,411.7,0,Regular Customers
16274,374,1,351.75,1,At-Risk Customers
16275,197,1,559.87,1,At-Risk Customers
16276,177,1,810.5999999999999,1,At-Risk Customers
16278,101,1,566.38,0,Regular Customers
16279,22,3,1502.78,0,Regular Customers
16281,73,1,2062.06,0,Regular Customers
16282,340,1,168.3,1,At-Risk Customers
16283,6,5,1570.81,0,Regular Customers
16284,32,2,812.68,0,Regular Customers
16287,170,1,142.5,1,At-Risk Customers
16292,122,1,302.25,0,Regular Customers
16293,22,10,2248.99,0,Regular Customers
16295,10,4,1328.55,0,Regular Customers
16297,269,1,301.9,1,At-Risk Customers
16298,23,3,598.2,0,Regular Customers
16302,127,1,233.22,0,Regular Customers
16303,26,3,5360.63,0,Regular Customers
16305,139,1,361.22,0,Regular Customers
16306,214,6,632.27,1,At-Risk Customers
16308,38,4,2560.0,0,Regular Customers
16309,107,2,706.5699999999999,0,Regular Customers
16311,18,2,616.26,0,Regular Customers
16313,4,2,274.15,0,Regular Customers
16315,331,1,226.37,1,At-Risk Customers
16316,65,8,2938.91,0,Regular Customers
16317,120,3,1341.65,0,Regular Customers
16318,36,1,328.15,0,Regular Customers
16319,218,1,404.40000000000003,1,At-Risk Customers
16320,173,2,1038.46,1,At-Risk Customers
16321,73,5,373.65,0,Regular Customers
16322,2,2,326.75,0,Regular Customers
16323,197,1,207.5,1,At-Risk Customers
16324,129,3,408.59,0,Regular Customers
16325,47,3,594.24,0,Regular Customers
16326,6,14,3039.22,0,Regular Customers
16327,15,6,3820.27,0,Regular Customers
16330,18,3,251.91,0,Regular Customers
16332,29,7,1582.8,0,Regular Customers
16333,8,22,26626.8,3,High Value Customers
16337,37,1,151.05,0,Regular Customers
16338,158,1,214.8,1,At-Risk Customers
16339,285,1,94.05,1,At-Risk Customers
16340,108,1,534.31,0,Regular Customers
16341,25,4,1971.87,0,Regular Customers
16342,76,4,322.41,0,Regular Customers
16343,17,2,328.58,0,Regular Customers
16344,159,1,101.10000000000001,1,At-Risk Customers
16345,45,1,565.46,0,Regular Customers
16347,12,2,847.45,0,Regular Customers
16348,33,7,1415.65,0,Regular Customers
16349,291,1,53.5,1,At-Risk Customers
16350,22,4,1116.47,0,Regular Customers
16351,333,1,153.9,1,At-Risk Customers
16352,18,2,494.44,0,Regular Customers
16353,4,23,6675.71,3,High Value Customers
16354,64,2,395.8,0,Regular Customers
16356,198,3,211.77,1,At-Risk Customers
16357,34,3,658.88,0,Regular Customers
16358,2,4,2027.5,0,Regular Customers
16359,8,9,1750.92,0,Regular Customers
16360,5,6,3450.41,0,Regular Customers
16361,10,4,891.21,0,Regular Customers
16362,33,5,709.99,0,Regular Customers
16363,54,1,109.36,0,Regular Customers
16364,12,2,705.79,0,Regular Customers
16365,18,9,1540.42,0,Regular Customers
16366,19,1,327.3,0,Regular Customers
16367,38,2,800.67,0,Regular Customers
16368,3,2,479.90999999999997,0,Regular Customers
16369,19,3,1545.41,0,Regular Customers
16370,83,4,1301.91,0,Regular Customers
16372,34,2,355.73,0,Regular Customers
16374,67,2,466.73,0,Regular Customers
16376,9,2,974.96,0,Regular Customers
16377,268,1,676.2,1,At-Risk Customers
16378,248,3,362.95,1,At-Risk Customers
16379,5,4,2157.4,0,Regular Customers
16380,62,1,1743.15,0,Regular Customers
16383,75,2,643.76,0,Regular Customers
16384,90,2,584.5,0,Regular Customers
16385,61,3,554.86,0,Regular Customers
16386,29,2,302.57,0,Regular Customers
16387,323,1,94.36,1,At-Risk Customers
16389,54,4,1382.07,0,Regular Customers
16392,270,1,217.89000000000001,1,At-Risk Customers
16393,3,13,3040.96,0,Regular Customers
16394,57,5,1555.34,0,Regular Customers
16395,61,5,1482.06,0,Regular Customers
16398,155,2,1705.8,1,At-Risk Customers
16399,20,2,408.02,0,Regular Customers
16400,95,1,303.93,0,Regular Customers
16401,2,12,4098.32,0,Regular Customers
16402,265,2,293.45,1,At-Risk Customers
16403,313,1,177.5,1,At-Risk Customers
16404,71,1,443.05,0,Regular Customers
16405,303,2,167.25,1,At-Risk Customers
16406,19,1,154.35,0,Regular Customers
16407,13,10,2079.68,0,Regular Customers
16409,37,5,2022.98,0,Regular Customers
16411,20,2,211.7,0,Regular Customers
16412,54,1,135.99,0,Regular Customers
16413,57,1,262.2,0,Regular Customers
16414,22,2,126.25,0,Regular Customers
16415,45,1,200.26999999999998,0,Regular Customers
16416,27,3,1051.4,0,Regular Customers
16418,45,3,631.12,0,Regular Customers
16419,113,6,958.71,0,Regular Customers
16422,18,51,34684.4,3,High Value Customers
16423,25,1,346.12,0,Regular Customers
16424,192,1,133.56,1,At-Risk Customers
16425,303,1,302.7,1,At-Risk Customers
16426,3,10,1863.76,0,Regular Customers
16427,264,2,241.06,1,At-Risk Customers
16429,107,1,284.55,0,Regular Customers
16430,58,1,300.85,0,Regular Customers
16431,214,3,623.28,1,At-Risk Customers
16432,65,1,287.4,0,Regular Customers
16433,29,1,184.26,0,Regular Customers
16434,30,7,1511.8,0,Regular Customers
16438,6,5,798.35,0,Regular Customers
16440,8,5,3640.67,0,Regular Customers
16441,68,2,381.2,0,Regular Customers
16442,2,3,609.3,0,Regular Customers
16444,47,4,654.67,0,Regular Customers
16445,34,1,230.51,0,Regular Customers
16446,1,2,168472.5,2,VIP Customers
16447,136,1,255.91,0,Regular Customers
16448,199,1,182.99,1,At-Risk Customers
16449,198,2,707.69,1,At-Risk Customers
16450,150,1,311.92,1,At-Risk Customers
16451,88,1,266.97,0,Regular Customers
16454,45,2,6.9,0,Regular Customers
16455,64,7,1841.18,0,Regular Customers
16456,100,5,2158.18,0,Regular Customers
16457,219,1,208.36,1,At-Risk Customers
16458,3,18,3482.7400000000002,3,High Value Customers
16460,29,3,811.23,0,Regular Customers
16461,178,1,142.92,1,At-Risk Customers
16462,74,3,136.0,0,Regular Customers
16463,22,4,1422.4,0,Regular Customers
16464,20,3,1298.66,0,Regular Customers
16466,34,7,1595.96,0,Regular Customers
16468,75,1,74.9,0,Regular Customers
16469,24,4,625.42,0,Regular Customers
16470,52,4,752.77,0,Regular Customers
16471,275,1,223.95,1,At-Risk Customers
16473,165,3,316.11,1,At-Risk Customers
16474,8,7,1810.65,0,Regular Customers
16475,89,4,544.3,0,Regular Customers
16477,64,7,2494.46,0,Regular Customers
16478,26,3,331.0,0,Regular Customers
16479,11,2,300.83,0,Regular Customers
16480,76,1,769.29,0,Regular Customers
16482,16,1,220.62,0,Regular Customers
16483,193,1,139.35,1,At-Risk Customers
16484,174,2,404.3,1,At-Risk Customers
16485,78,1,363.65,0,Regular Customers
16488,34,3,498.8,0,Regular Customers
16491,47,1,731.5,0,Regular Customers
16493,80,4,1351.6299999999999,0,Regular Customers
16494,297,1,826.53,1,At-Risk Customers
16495,4,3,648.26,0,Regular Customers
16496,9,3,1599.52,0,Regular Customers
16497,50,6,2965.69,0,Regular Customers
16498,162,2,100.97,1,At-Risk Customers
16499,361,2,365.45,1,At-Risk Customers
16500,5,6,400.86,0,Regular Customers
16503,107,4,1431.93,0,Regular Customers
16504,26,1,465.88,0,Regular Customers
16505,32,1,777.5999999999999,0,Regular Customers
16506,20,2,90.3,0,Regular Customers
16509,297,1,363.7,1,At-Risk Customers
16510,373,1,248.1,1,At-Risk Customers
16511,22,3,918.33,0,Regular Customers
16513,5,4,874.59,0,Regular Customers
16515,53,5,1624.1399999999999,0,Regular Customers
16516,31,1,101.7,0,Regular Customers
16517,278,1,162.7,1,At-Risk Customers
16518,62,2,484.32,0,Regular Customers
16519,26,2,215.07999999999998,0,Regular Customers
16520,187,3,1046.57,1,At-Risk Customers
16523,2,21,9418.47,3,High Value Customers
16525,3,26,13027.45,3,High Value Customers
16526,172,1,290.36,1,At-Risk Customers
16527,82,1,228.06,0,Regular Customers
16528,4,1,244.41,0,Regular Customers
16529,191,1,455.25,1,At-Risk Customers
16531,23,7,1244.59,0,Regular Customers
16532,18,3,6748.8,0,Regular Customers
16533,20,3,1082.81,0,Regular Customers
16535,6,1,593.75,0,Regular Customers
16536,111,1,548.12,0,Regular Customers
16539,3,4,1388.81,0,Regular Customers
16542,54,1,119.62,0,Regular Customers
16545,165,1,339.3,1,At-Risk Customers
16546,291,2,787.15,1,At-Risk Customers
16549,11,10,4034.9,0,Regular Customers
16550,109,5,2298.97,0,Regular Customers
16551,96,3,922.12,0,Regular Customers
16552,243,2,379.73,1,At-Risk Customers
16553,164,12,5719.82,0,Regular Customers
16554,43,3,837.1,0,Regular Customers
16555,36,2,285.89,0,Regular Customers
16556,67,7,3313.79,0,Regular Customers
16557,25,2,281.85,0,Regular Customers
16558,1,20,8338.49,3,High Value Customers
16560,27,2,841.41,0,Regular Customers
16561,6,2,511.12,0,Regular Customers
16563,54,1,1077.74,0,Regular Customers
16565,365,1,173.7,1,At-Risk Customers
16566,16,5,614.66,0,Regular Customers
16567,195,2,865.6,1,At-Risk Customers
16569,4,1,124.2,0,Regular Customers
16570,16,10,3738.4,0,Regular Customers
16571,27,3,1421.69,0,Regular Customers
16572,128,3,1009.6,0,Regular Customers
16573,85,2,663.61,0,Regular Customers
16574,72,1,451.44,0,Regular Customers
16581,183,1,105.84,1,At-Risk Customers
16582,114,1,313.62,0,Regular Customers
16583,374,1,233.45,1,At-Risk Customers
16584,81,2,936.08,0,Regular Customers
16586,249,1,463.95,1,At-Risk Customers
16587,233,1,225.15,1,At-Risk Customers
16589,72,3,459.24,0,Regular Customers
16591,69,1,213.5,0,Regular Customers
16592,5,16,4113.68,3,High Value Customers
16593,51,3,330.03,0,Regular Customers
16594,76,1,181.09,0,Regular Customers
16595,62,1,360.15999999999997,0,Regular Customers
16596,16,2,250.15,0,Regular Customers
16597,5,1,90.03999999999999,0,Regular Customers
16598,286,1,145.05,1,At-Risk Customers
16600,5,6,813.52,0,Regular Customers
16601,41,1,242.7,0,Regular Customers
16602,37,1,528.0799999999999,0,Regular Customers
16603,75,2,482.46999999999997,0,Regular Customers
16607,18,14,3347.71,0,Regular Customers
16609,16,7,5493.46,0,Regular Customers
16610,220,1,75.66,1,At-Risk Customers
16611,187,1,129.49,1,At-Risk Customers
16612,33,4,1187.66,0,Regular Customers
16613,71,1,618.59,0,Regular Customers
16614,183,1,506.19,1,At-Risk Customers
16616,16,2,500.42,0,Regular Customers
16617,236,1,151.85,1,At-Risk Customers
16618,32,5,2647.59,0,Regular Customers
16619,264,1,226.21,1,At-Risk Customers
16620,4,2,178.96,0,Regular Customers
16621,52,4,813.48,0,Regular Customers
16623,246,1,129.45,1,At-Risk Customers
16624,81,2,810.5699999999999,0,Regular Customers
16625,275,1,333.08,1,At-Risk Customers
16626,1,17,4413.1,3,High Value Customers
16627,80,1,322.8,0,Regular Customers
16628,30,5,2188.05,0,Regular Customers
16629,74,2,408.63,0,Regular Customers
16633,18,6,2883.1,0,Regular Customers
16634,223,2,217.9,1,At-Risk Customers
16637,33,4,1154.47,0,Regular Customers
16638,23,10,1680.72,0,Regular Customers
16639,32,3,1257.51,0,Regular Customers
16641,106,1,231.1,0,Regular Customers
16642,5,2,688.33,0,Regular Customers
16643,246,1,487.51,1,At-Risk Customers
16644,178,2,833.78,1,At-Risk Customers
16647,170,2,214.06,1,At-Risk Customers
16648,43,1,290.66,0,Regular Customers
16650,72,1,518.42,0,Regular Customers
16652,59,7,6773.97,0,Regular Customers
16653,17,2,1212.66,0,Regular Customers
16654,142,4,601.27,0,Regular Customers
16655,18,6,3789.52,0,Regular Customers
16656,23,15,8625.8,3,High Value Customers
16657,10,4,874.4300000000001,0,Regular Customers
16658,369,1,123.24,1,At-Risk Customers
16659,190,1,39.12,1,At-Risk Customers
16660,17,4,1267.65,0,Regular Customers
16665,363,1,135.4,1,At-Risk Customers
16666,20,1,118.97999999999999,0,Regular Customers
16667,69,2,567.1800000000001,0,Regular Customers
16668,16,6,306.72,0,Regular Customers
16669,24,3,1348.88,0,Regular Customers
16670,17,11,4095.9,0,Regular Customers
16671,29,3,1692.27,0,Regular Customers
16672,3,20,8134.94,3,High Value Customers
16674,55,2,304.24,0,Regular Customers
16676,34,4,1592.12,0,Regular Customers
16678,3,12,3109.99,0,Regular Customers
16679,367,1,129.75,1,At-Risk Customers
16680,44,1,183.7,0,Regular Customers
16681,73,6,1770.34,0,Regular Customers
16682,5,5,1028.0,0,Regular Customers
16684,5,28,66653.56,3,High Value Customers
16685,62,2,324.24,0,Regular Customers
16686,48,7,2959.88,0,Regular Customers
16688,2,4,1260.8600000000001,0,Regular Customers
16689,76,2,422.6,0,Regular Customers
16690,73,2,225.58,0,Regular Customers
16692,257,2,1276.0,1,At-Risk Customers
16693,69,2,477.86,0,Regular Customers
16696,136,4,657.9,0,Regular Customers
16697,242,1,112.75,1,At-Risk Customers
16698,227,2,1998.0,1,At-Risk Customers
16700,9,13,5076.55,0,Regular Customers
16701,9,13,5398.3,0,Regular Customers
16705,1,20,14034.99,3,High Value Customers
16706,38,3,531.35,0,Regular Customers
16708,46,1,656.63,0,Regular Customers
16709,85,5,3029.87,0,Regular Customers
16710,20,10,2467.99,0,Regular Customers
16711,4,5,1651.03,0,Regular Customers
16712,10,11,3611.31,0,Regular Customers
16713,19,15,6910.78,3,High Value Customers
16714,219,3,1129.06,1,At-Risk Customers
16715,79,1,301.72,0,Regular Customers
16716,267,2,901.2,1,At-Risk Customers
16717,24,6,3843.08,0,Regular Customers
16718,370,1,606.05,1,At-Risk Customers
16719,15,7,1770.22,0,Regular Customers
16720,27,1,152.95,0,Regular Customers
16721,263,1,292.47,1,At-Risk Customers
16722,18,13,4730.81,0,Regular Customers
16723,92,2,576.4,0,Regular Customers
16725,303,7,758.27,1,At-Risk Customers
16726,27,5,1358.74,0,Regular Customers
16727,365,1,256.32,1,At-Risk Customers
16728,47,4,1048.28,0,Regular Customers
16729,39,21,7205.33,3,High Value Customers
16730,53,3,743.11,0,Regular Customers
16732,32,1,603.75,0,Regular Customers
16734,53,3,646.76,0,Regular Customers
16735,79,5,2247.41,0,Regular Customers
16737,54,1,417.6,0,Regular Customers
16738,298,1,3.75,1,At-Risk Customers
16739,177,1,323.0,1,At-Risk Customers
16742,47,1,464.9,0,Regular Customers
16743,30,7,2213.13,0,Regular Customers
16744,12,7,1291.91,0,Regular Customers
16745,87,17,7180.7,3,High Value Customers
16746,5,18,6680.11,3,High Value Customers
16747,38,2,836.06,0,Regular Customers
16748,18,5,1515.9,0,Regular Customers
16750,45,5,623.9300000000001,0,Regular Customers
16751,31,1,1764.72,0,Regular Customers
16752,373,1,207.5,1,At-Risk Customers
16753,59,1,223.92000000000002,0,Regular Customers
16754,373,1,2002.4,1,At-Risk Customers
16755,115,3,1475.43,0,Regular Customers
16756,215,1,239.4,1,At-Risk Customers
16757,319,1,106.83,1,At-Risk Customers
16758,66,1,369.34,0,Regular Customers
16759,8,3,789.79,0,Regular Customers
16761,97,1,316.62,0,Regular Customers
16762,20,3,1207.24,0,Regular Customers
16763,199,1,611.85,1,At-Risk Customers
16764,4,13,2790.95,0,Regular Customers
16765,295,1,34.0,1,At-Risk Customers
16766,274,2,1145.6,1,At-Risk Customers
16767,31,11,5575.5599999999995,0,Regular Customers
16768,48,3,478.09000000000003,0,Regular Customers
16769,261,1,361.54,1,At-Risk Customers
16770,58,5,757.1,0,Regular Customers
16771,34,5,2242.61,0,Regular Customers
16773,58,1,171.59,0,Regular Customers
16774,68,4,661.52,0,Regular Customers
16775,11,11,1691.51,0,Regular Customers
16776,61,1,371.53999999999996,0,Regular Customers
16777,81,2,222.62,0,Regular Customers
16778,75,2,245.94,0,Regular Customers
16779,3,22,10611.72,3,High Value Customers
16780,101,2,422.24,0,Regular Customers
16781,373,1,311.25,1,At-Risk Customers
16782,11,13,2267.95,0,Regular Customers
16784,20,1,107.6,0,Regular Customers
16788,124,2,594.39,0,Regular Customers
16789,9,1,80.8,0,Regular Customers
16790,4,6,1545.62,0,Regular Customers
16791,30,7,1705.78,0,Regular Customers
16792,283,2,110.38,1,At-Risk Customers
16793,58,1,243.84,0,Regular Customers
16794,2,10,1196.5,0,Regular Customers
16795,366,1,414.88,1,At-Risk Customers
16796,90,1,305.62,0,Regular Customers
16800,12,1,1162.65,0,Regular Customers
16801,164,4,1594.23,1,At-Risk Customers
16803,66,1,332.3,0,Regular Customers
16804,24,3,536.99,0,Regular Customers
16805,174,2,460.59,1,At-Risk Customers
16806,104,4,762.16,0,Regular Customers
16807,143,3,1121.59,0,Regular Customers
16808,100,2,288.42,0,Regular Customers
16809,24,5,914.69,0,Regular Customers
16810,193,1,309.53999999999996,1,At-Risk Customers
16811,5,2,547.0699999999999,0,Regular Customers
16812,361,1,479.35,1,At-Risk Customers
16813,9,10,1652.18,0,Regular Customers
16814,15,21,6416.7,3,High Value Customers
16816,104,4,417.06,0,Regular Customers
16817,3,9,1604.75,0,Regular Customers
16818,11,11,3349.57,0,Regular Customers
16820,96,1,497.61,0,Regular Customers
16823,228,1,358.38,1,At-Risk Customers
16824,16,2,460.64,0,Regular Customers
16825,39,2,775.18,0,Regular Customers
16826,52,1,341.7,0,Regular Customers
16828,94,2,128.5,0,Regular Customers
16829,157,1,197.22,1,At-Risk Customers
16830,39,1,325.91,0,Regular Customers
16832,185,3,199.15,1,At-Risk Customers
16833,2,4,1106.53,0,Regular Customers
16834,228,1,413.46,1,At-Risk Customers
16835,129,2,180.85,0,Regular Customers
16836,40,2,251.87,0,Regular Customers
16837,32,11,3170.98,0,Regular Customers
16838,198,2,588.85,1,At-Risk Customers
